tract_fips10,stores,restaurants,bank_count,civsoc_orgs,religious_orgs,doctors,grocery_stores,libraries,he_green,he_walk,stops_per_capita,ed_prxhqece,ed_teachxp,job_density_2013,se_jobprox,high_skill_jobs,jobs_highpay_5mi_2015
36061016001,21,10,2,11,6,94,3,0,78.800003,17.188623,0,3.9330914,47.933884,44346.941,6.0435696,1577,1371867
36061016002,6,6,0,3,3,42,7,0,86.199997,16.39057,0,3.9318256,47.933884,27550,7.0291781,307,1366349
36061016100,27,24,2,15,3,26,6,1,79.199997,12.151842,0,4.0074754,50.436749,25383.334,4.7956405,849,1545133
36061016200,5,5,1,2,3,6,13,1,15.7,7.7375526,0,3.9039114,25,5284.4829,13.618567,786,1335184
36061016300,15,8,1,14,7,35,7,0,29.5,15.600589,0,3.9782348,47.742588,33098.039,8.0738182,2243,1533706
36061016400,8,3,0,1,4,2,9,0,69.599998,8.6358509,0,3.9270616,25,14191.176,17.297121,1117,1351334
36061016500,24,38,1,17,4,83,10,1,71.900002,14.039795,0.2780481,3.9922299,48.764496,19278.48,10.955302,1471,1492014
36061016600,9,21,0,0,12,4,20,0,85.300003,13.994295,0,3.9273746,40.662956,11151.516,7.1866779,1294,1342742
36061016700,23,12,2,9,10,62,3,1,42.200001,15.879765,0,3.9614067,44.100933,30644.738,1.9957665,1057,1447149
36061016800,3,3,0,5,2,197,1,2,71.599998,13.168178,0.19022256,3.9436729,48.054436,210038.45,32.096069,18494,1337836
36061016900,24,42,3,3,10,77,15,0,83.699997,14.252343,0,3.9071605,52.607891,31768.117,5.8608847,1140,1450361
36061017000,22,7,3,7,7,17,13,0,77.400002,10.216209,0,3.9130905,21.561356,15014.084,19.928246,1101,1326706
36061017100,32,24,2,7,9,56,4,0,37.900002,15.434229,0,3.8988123,46.711548,42964.285,3.2176285,2285,1398579
36061017200,10,11,1,5,10,6,24,3,82.900002,14.338966,0,3.9356198,35.03809,16275.362,13.960114,838,1315313
36061017300,19,13,0,5,11,56,9,1,75.800003,14.611813,0,3.9001241,53.231178,29565.219,18.089991,1964,1378214
36061017401,2,1,0,2,4,6,6,0,77.400002,12.3505,0,3.9361989,51.330315,6666.6665,11.02248,498,1313471
36061017402,2,2,0,0,1,1,5,0,72.5,14.167,0,3.9512436,27.305923,16750,9.6446705,326,1300355
36061017500,20,12,3,19,7,72,7,0,38.400002,16.438065,0,3.8995268,48.137897,32857.145,7.2444015,1879,1367708
36061017700,8,13,0,5,5,21,10,0,77,13.081365,0,3.9097664,50.944649,27238.805,15.058255,1434,1367300
36061017800,14,9,0,0,6,4,10,0,37.900002,13.476142,0,3.9529088,25.611414,8170,18.792295,469,1291588
36061017900,23,18,0,9,9,40,8,0,34.099998,16.050314,0,3.9120231,48.794773,18771.086,9.4244289,727,1371142
36061018000,9,13,0,1,5,6,14,0,76.199997,8.3705864,0,3.9464784,21.877136,6634.146,15.303868,487,1300762
36061018100,13,13,1,7,9,45,9,0,76.5,13.505132,0,3.9234316,55.094425,26547.17,8.9728451,1035,1347094
36061018200,13,9,1,2,6,2,21,0,78.800003,12.387184,0,3.9585314,29.802124,8338.2344,14.182344,986,1283352
36061018300,25,9,3,9,4,29,10,1,38.5,15.788368,0,3.9274158,46.521255,18279.068,8.7966223,610,1336006
36061018400,8,10,0,6,7,14,15,0,73.199997,11.868361,0,3.9584165,33.870796,3588.2351,11.630516,377,1281632
36061018500,13,5,2,2,5,5,4,1,62.5,10.017458,0,3.9318256,56.86739,19640,12.337165,400,1325004
36061018600,0,2,0,1,2,1,1,0,68,11.313531,0,3.9512436,44.131317,7744.6812,15.013103,401,1296582
36061018700,21,16,0,7,4,18,8,0,34.599998,15.390878,0,3.9352288,43.160664,17809.523,12.808108,771,1323470
36061018800,21,24,2,1,12,8,29,0,88.699997,11.199518,0,3.9612768,28.519114,11105.263,19.838228,464,1252019
36061018900,11,17,0,5,11,4,21,0,74,12.990896,0,3.9673755,45.501926,16529.412,20.796349,2456,1312390
36061019000,2,2,1,3,5,3,10,0,85.5,15,0,3.9553523,37.802418,16875,6.5564089,759,1263457
36061019100,21,20,1,8,5,27,9,1,36.599998,16.812653,0,3.9677217,37.16206,11662.79,5.3641343,485,1294067
36061019200,3,0,0,3,1,1,2,0,38.099998,8.173274,0,3.9129722,31.118881,1828.9474,15.789473,218,1173508
36061019300,9,31,2,0,6,6,11,0,88.099998,13.668221,0,3.9318256,38.929012,17088.234,13.430029,784,1303187
36061019400,17,9,1,2,2,5,18,0,77.599998,9.796319,0.33096144,3.9174533,31.118881,38970.586,7.7284598,1208,1219665
36061019500,14,7,2,4,6,20,6,0,36.5,15.60832,0,3.9468136,31.821636,13619.048,9.445528,586,1279426
36061019600,12,9,3,1,6,6,16,0,87.900002,14.613276,0,3.9233975,30.234705,35191.176,6.9164267,2101,1212132
36061019701,2,11,0,1,6,29,0,0,42.799999,15.833,0,3.9512436,32.407406,4857.1431,15.139442,129,1264923
36061019702,3,4,0,0,0,0,5,0,88.800003,15.333,0,3.9408348,40.776699,6666.667,7.3850789,124,1281228
36061019800,10,3,0,3,11,2,4,0,70.800003,16.320375,0.95739588,3.9111893,33.337727,17712.645,10.067618,1415,1230891
36061019900,13,14,2,7,5,15,7,7,34.599998,15.866114,0,3.942894,29.052601,27727.273,6.0632949,1579,1273667
36061020000,25,14,5,3,17,7,8,1,86,15.886158,0.3235199,3.9094956,36.474388,28220,6.1522422,1077,1227985
36061020101,0,1,0,2,0,19,2,3,84.599998,13.333,0,3.9318256,27.268847,154857.14,4.6647234,3137,1225926
36061020102,3,4,0,4,3,1,4,0,86.400002,11.132642,0,3.9318256,30.001644,3999.9998,10.213675,89,1255087
36061020300,2,1,0,2,1,1,1,2,81.199997,12.984856,0,3.8995774,18.078396,389913.06,3.5714288,29455,1209000
36061020500,3,3,0,16,41,3,2,2,22.799999,16.8988,0,3.9104319,21.669781,30703.703,6.785244,2428,1188241
36061020600,3,1,0,3,11,0,7,0,84.800003,13.927674,0,3.8677051,34.486248,17070.176,10.199556,1240,1118464
36061020701,0,5,0,1,0,5,1,0,91.800003,12.75,0,3.8968172,16.153847,6333.3335,2.2053232,132,1205415
36061020800,6,5,0,1,8,4,8,1,85.5,11.532322,0,3.8657219,34.988575,4245.6143,9.895834,73,1116584
36061020901,7,5,3,2,4,14,5,0,72.699997,15.646642,0,3.8612883,22.674419,8422.2217,10.590278,625,1147347
36061021000,7,0,1,3,1,4,4,0,39.799999,10.599159,0,3.9107771,39.318863,1445.7832,17.221363,133,1002365
36061021100,5,12,1,8,8,8,11,1,32.5,11.132366,0,3.8538089,12.461921,12492.537,9.048667,1356,1132311
36061021200,7,4,2,4,5,19,7,1,76.699997,13.071877,0,3.9030247,40.358021,15338.234,9.2918139,3529,994205
36061021303,8,6,0,3,10,0,10,2,88.699997,14.146646,0,3.8634851,23.521345,16016.949,17.056223,1191,1107207
36061021400,6,0,0,4,2,2,1,0,71.800003,11.82571,0,3.8836114,36.45224,3886.7925,22.309416,278,856182
36061021500,3,2,0,1,2,0,3,0,85,15.398001,0,3.8745427,33.38026,8629.6299,9.1160221,183,1104613
36061021600,10,7,1,2,5,6,6,0,89.599998,14.386559,0,3.9347212,42.420612,6850.7461,8.345499,369,1283644
36061021800,25,15,2,5,15,9,10,2,87.900002,14.813686,0,3.9412909,36.338905,7971.4287,14.022617,609,1268445
36061021900,7,8,0,2,7,1,11,0,48.200001,12.910862,0,3.8518617,19.252674,23363.637,13.98844,1279,1030940
36061022000,5,12,1,8,9,4,5,0,88.199997,11.858752,0,3.9174175,17.494749,5882.3525,15.766738,340,1220773
36061022102,1,4,4,0,6,2,0,0,85.5,14.754595,0,3.8508165,32.242485,4263.1582,16.153269,361,903900
36061022200,40,9,4,9,10,3,3,0,90.199997,17.390863,0,3.8906109,29.961987,35057.145,8.031496,1867,1146408
36061022301,2,8,0,0,1,8,17,1,51.799999,12.86191,0,3.857358,20.765917,4918.9189,19.268532,295,865090
36061022302,1,1,0,0,0,0,1,0,35.5,12.5,0,3.8501475,15.137614,6750,23.673792,199,897207
36061022400,6,10,0,3,14,3,9,0,70.599998,12.995174,0,3.868994,41.837364,6639.9995,18.563686,1081,1118997
36061022500,10,9,0,2,4,10,11,0,51.400002,13.891112,0,3.7934904,13.425462,4090,21.850801,341,816822
36061022600,7,9,0,1,9,1,12,0,85.400002,12.779451,0,3.878603,38.384972,9271.1865,13.784936,976,1042367
36061022700,10,10,1,4,12,3,6,1,83.800003,14.832657,0,3.7679417,14.87391,8137.9312,15.024712,315,823435
36061022800,8,10,2,8,8,5,4,2,84.199997,15.129828,0,3.8902788,37.480164,16142.857,16.090584,1228,987001
36061022900,24,9,2,6,0,8,13,1,48.5,13.84009,0,3.7656879,14.429867,10180.724,18.360571,481,636558
36061023000,7,9,0,3,6,6,19,1,86.300003,12.865375,0,3.8352664,32.936344,5686.5669,17.410715,179,847567
36061023100,11,9,2,4,11,10,11,0,77.699997,14.525305,0,3.7763343,15.12605,4704.2251,11.283944,233,602196
36061023200,6,10,1,2,11,2,16,0,87.5,14.254342,0,3.7951512,33.333332,10328.571,19.524336,600,777683
36061023300,7,7,0,1,5,12,10,1,30.4,12.920597,0,3.7292452,15.12605,2931.8181,14.416874,275,547782
36061023400,7,3,0,2,2,1,5,0,88.699997,14.594968,0,3.8090978,16.142433,3023.8096,19.69824,129,628534
36061023501,8,9,1,7,6,2,5,0,75.599998,13.188059,0,3.732167,15.716595,2855.0725,24.510443,878,462906
36061023502,0,1,0,1,1,0,1,0,88.400002,13,0,3.7612002,15.709455,1937.4999,21.267454,2,475885
36061023600,5,4,0,3,7,1,3,1,49.5,12.16948,0,3.7807505,21.978354,1415.9292,11.60584,402,622119
36061023700,6,6,0,7,9,2,5,0,31.6,12.803996,0,3.713572,15.12605,4400,26.216486,444,433521
36061023801,8,6,1,4,3,21,2,2,27.299999,14.333,1.2283755,4.0859208,24.380936,3036.2319,9.3280468,2558,1772181
36061023802,4,3,0,2,0,2,1,0,27.799999,15.577295,3.5405193,3.8775811,19.573481,3854.3689,9.7931032,389,1506500
36061023900,5,2,0,1,1,0,6,0,79.400002,11.911135,0,3.7012227,18.902439,2720,15.032212,179,376399
36061024000,0,0,0,0,0,0,1,0,42.700001,4.1669998,0,3.8918202,25.656012,3112.6235,47.131149,2011,1221764
36061024100,7,7,0,5,9,12,10,0,41.700001,14.634276,0,3.6590314,18.902439,16128.571,21.619135,1252,331240
36061024200,3,1,0,2,4,0,1,1,61.5,13.711833,0,3.8843372,30.047861,15172.662,16.677156,563,1124656
36061024301,5,5,0,3,4,3,7,1,75.800003,13.64626,0,3.6502383,18.902439,6878.0488,15.042658,327,314245
36061024302,5,0,0,1,0,0,1,0,29,9.4897537,0,3.7205069,18.396948,1681.8182,21.344456,272,379467
36061024500,19,19,0,3,5,26,34,1,91.800003,15.454546,0,3.6435099,18.902439,14646.341,25.167316,1238,309921
36061024700,6,1,1,2,1,2,6,0,25.299999,10.57882,0,3.5996675,18.902439,2171.7173,17.015856,102,298144
36061024900,4,1,0,1,0,1,5,0,87.699997,14.833,0,3.5731587,20.394703,4434.7827,13.518198,964,294481
36061025100,6,7,3,6,3,292,9,3,88.300003,13.971803,0,3.5662904,18.902439,132836.06,18.181818,9645,289150
36061025300,19,15,2,3,6,19,25,0,91.300003,13.636865,0,3.5306809,25.161871,13015.385,20.284643,400,284102
36061025500,2,2,0,0,2,29,2,0,25.6,11.939489,0,3.5299153,21.578897,11645.349,17.236662,2048,270556
36061025700,11,3,1,2,5,4,5,0,88.699997,14.964455,0,3.9064863,16.682281,16482.143,8.0263157,404,1216630
36061025900,4,0,1,1,3,1,3,0,81.400002,13.855623,0,3.782228,20.094084,9413.793,13.244706,90,653961
36061026100,23,9,0,1,1,12,28,2,92,12.713168,0,3.57551,21.881105,8950,28.539328,290,279508
36061026300,15,16,0,1,15,34,12,0,91.5,16.451511,0,3.5579011,18.04265,15721.312,29.068151,643,276426
36061026500,12,9,1,0,4,35,19,0,88.599998,13.348634,1.1138959,3.5672424,15.2,14547.945,26.435152,221,267846
36061026700,1,1,0,0,0,0,2,0,82,12.167,0,3.6537249,17.733713,722.22223,26.42424,14,265143
36061026900,45,14,2,3,13,6,28,0,89.800003,13.579279,0,3.6410787,15.2,46264.703,19.904699,3404,267347
36061027100,33,12,6,2,13,37,8,0,89.900002,15.353283,0,3.6375861,15.198475,21797.297,27.681818,1683,266835
36061027300,4,12,2,3,6,6,7,0,76.300003,15.560881,0,3.6253321,15.165017,8434.7832,14.734774,394,256528
36061027500,2,0,0,1,1,11,0,0,11,9.7985172,0,3.6050084,15.14633,1245.614,22.69821,101,245612
36061027700,8,11,0,2,3,9,23,0,75.699997,12.674396,0,3.6453929,15.269457,17587.301,44.838829,1500,255484
36061027900,13,5,0,3,3,11,8,0,83.800003,12.76825,0,3.6314583,14.658351,7347.8262,21.12676,240,257579
36061028100,4,1,0,2,5,11,0,0,52.900002,13.069607,0,3.6172924,14.615556,7388.8892,22.752295,274,253384
36061028300,12,5,0,2,1,10,10,0,73.699997,12.906262,0,3.6603823,14.545455,7821.4282,21.633728,592,252011
36061028500,12,4,0,1,1,11,13,0,90,12.058943,0.12789359,3.6475267,14.545455,13744.682,34.171009,762,238364
36061028700,13,8,1,1,5,8,6,0,11.6,12.679399,0,3.6375861,14.545455,4368.4209,28.27907,185,226090
36061029100,26,21,2,0,6,15,20,1,89.800003,11.919991,0.0789827,3.6375861,14.545455,8260.2744,30.171543,643,238825
36061029300,26,21,2,0,2,24,21,0,91,16.798952,0.1118318,3.6375861,14.483012,13868.853,25.399813,442,237808
36061029500,8,6,0,3,3,9,7,0,85.400002,13.662531,0.12883278,3.6375861,14.545455,6830.189,27.32707,187,237399
36061029900,3,12,2,3,6,2,10,0,52.200001,11.371061,0.23917723,3.6375861,14.545455,4738.3965,34.654179,829,237544
36061030300,6,8,0,1,7,8,11,1,66.900002,15.090962,0,3.6288571,14.073682,4934.4263,23.150249,423,236678
36061030700,3,8,0,2,1,8,2,0,84.099998,12.430757,0,3.6019373,14.122045,19969.697,32.64637,761,237176
36061030900,13,5,1,1,3,4,7,0,69.400002,11.680048,0.10325245,3.5580103,13.729392,1991.5254,29.28606,603,198423
36061031703,11,12,2,6,3,10,9,0,24.5,16.37681,0,4.1385264,41.886364,68940.172,3.8204749,15887,1645326
36061031704,12,8,6,2,0,17,10,0,23.9,16.287937,0,4.1054411,18.053999,29141.414,9.8403387,1936,1629850
36081000100,23,14,1,4,2,9,18,1,77.800003,15.5,2.5878801,4.1663003,19.385839,17488.688,7.7263579,1004,1791112
36081000200,3,0,0,0,0,0,1,0,82.599998,11.77791,0.93457944,2.5771129,24.596359,868.85248,20.192307,12,207020
36081000400,16,9,1,1,0,6,17,0,84.800003,13.266628,0.40363269,2.5649493,24.57519,2264.3679,36.720455,53,192142
36081000600,2,4,0,1,3,1,5,0,86.5,12.324166,0.79386081,2.5649493,24.538237,3493.9761,34.709557,48,193870
36081000700,21,47,4,5,4,11,30,1,93.099998,17.413712,5.0884956,4.1391807,21.037689,26142.857,8.1088152,2443,1790579
36081000800,3,2,0,1,1,1,7,0,80.800003,11.712396,0.78802206,2.5022135,24.5166,1493.1508,36.619717,119,185475
36081001000,9,7,1,2,2,10,10,0,85.699997,12.413151,0.5733945,2.4983077,24.543913,2903.2258,38.564594,37,199462
36081001200,1,6,1,0,2,6,7,1,80.300003,15.304246,0.68073519,2.5145009,24.569506,2988.6365,35.024632,179,191789
36081001400,3,2,0,1,2,2,2,0,76.300003,14.31762,1.2159533,2.5404766,24.54665,2487.8047,44.341564,91,196477
36081001600,6,1,2,1,3,4,2,0,85.5,13.836226,1.4582574,2.4913921,24.518297,2362.0691,38.46154,53,189708
36081001800,11,6,0,1,1,7,9,0,83.099998,14.609503,2.8301887,2.3918331,24.516251,1588.2352,38.439716,253,186268
36081001900,40,28,12,4,5,10,19,1,93,17.5,39.078156,4.0983863,25.720282,46510.266,3.7234042,8166,1775496
36081002000,2,6,1,1,1,1,9,0,75.199997,16.667,4.1791045,2.3025851,24.512552,3125,43.813385,126,184165
36081002200,0,0,0,0,3,2,2,0,80.599998,15.392098,2.6709402,2.3301654,24.535004,3842.1052,33.557049,181,188126
36081002400,2,1,0,1,0,0,0,0,76.300003,14.299781,0.86095566,2.2827673,24.530241,1636.3636,36.105675,229,183645
36081002500,4,4,1,2,3,0,6,1,52.700001,9.9994822,1.9712757,4.1035018,26.4692,2763.158,23.611782,140,1760783
36081002600,5,2,0,0,1,5,5,0,77.5,13.241982,0.83090985,2.1972246,24.524601,2105.2632,42.286243,72,180586
36081002800,3,3,1,0,5,3,6,0,80.199997,12.401943,1.4863258,2.2061136,24.50952,3418.6045,30.423101,141,178790
36081003000,6,3,0,0,3,3,0,0,77.099998,13.667,0.60790274,2.2789962,24.512522,1744.186,29.523811,0,183434
36081003100,10,4,1,2,9,0,5,0,92.099998,15.053614,5.9676044,3.9610629,27.179487,14218.749,7.4468083,373,1564741
36081003200,3,0,0,0,1,0,4,0,84.5,17.667,3.403676,2.2515674,24.486828,53630.77,28.194994,1074,175522
36081003300,32,8,1,6,2,2,11,1,91.800003,15.844626,3.4752389,4.0103078,27.179487,59142.859,12.398137,1714,1661283
36081003400,7,0,1,1,2,1,0,0,85.400002,13.383128,4.3646945,2.516335,24.498135,4313.2534,35.271317,51,187451
36081003600,1,0,0,2,1,0,0,0,86.900002,13.699063,0,2.4620743,24.478167,1671.4286,46.799255,57,181599
36081003800,0,1,0,1,1,1,3,0,87.199997,15.113991,4.2851578,2.2606235,25.475555,4955.8823,45.752213,498,167126
36081003900,8,2,0,0,1,0,5,0,90.900002,17,3.7831021,3.9701192,27.07407,21421.053,23.439667,266,1543072
36081004001,6,7,4,4,8,19,6,0,88.300003,16.758448,3.8631347,2.2110431,28.025507,3776.1194,41.379311,109,160311
36081004002,5,4,0,1,1,1,2,0,88.599998,18,1.6528926,2.1259615,28.049274,9040,36.744186,152,157742
36081004200,2,0,0,0,1,1,4,0,88.300003,14.071944,0.92102233,2.4870718,24.465918,2259.7402,43.117298,181,183615
36081004300,0,0,0,1,2,0,5,0,73.400002,12.734823,1.8099548,3.955909,27.179487,12757.576,25.356125,504,1545510
36081004401,9,8,0,2,3,12,12,0,86.699997,15.216035,1.7783047,2.4172966,27.997959,2732.6731,27.243591,32,177317
36081004500,2,0,1,2,3,6,4,0,72,14.178079,2.9784066,3.8787584,27.179487,3188.2354,30.283352,558,1457379
36081004700,1,5,1,1,3,3,3,1,65.599998,9.8617973,0.99601594,3.9141388,27.179487,3420.29,20.89994,61,1503761
36081005100,8,9,2,1,0,7,12,0,92.599998,16.254337,2.0502307,3.9142337,27.179487,27264.15,16.783216,686,1550252
36081005200,4,1,0,1,2,3,3,0,88.300003,14.14272,1.0384216,2.3083298,27.836535,1560,36.749397,6,177928
36081005300,10,10,0,3,0,4,12,0,90.400002,15.67519,1.2728044,3.8592036,27.179487,5618.4214,8.3081064,90,1499484
36081005400,8,4,1,1,1,2,10,1,89.800003,14.919003,1.3255065,2.1422079,27.880117,2870.3704,35.579105,329,159531
36081005500,12,7,1,3,1,3,7,0,96,16.667,0.84459459,3.8518231,27.179487,56234.371,25.74468,2183,1500046
36081005700,10,10,0,0,2,3,12,0,93.300003,16.550165,1.1676787,3.8357387,27.179487,15895.349,15.883101,1348,1464527
36081005800,13,2,0,0,1,6,6,0,79.800003,15.080437,2.3313905,2.0439894,27.936583,1536.7965,37.378277,385,150652
36081005900,11,22,4,1,4,7,7,0,91.699997,14.292505,1.6111708,3.8100822,27.179487,8712.3291,14.988199,198,1385927
36081006100,12,19,2,2,1,25,15,0,92.800003,14.841189,1.0351967,3.8139205,25.619949,10106.666,12.134959,271,1384432
36081006201,4,0,1,1,1,17,4,0,75.900002,13.615515,1.4227281,1.9459101,27.996027,934.64056,27.106365,123,140504
36081006202,6,4,5,1,0,16,7,0,58.299999,12.193235,0.98480585,1.9814664,28.400484,1202.2472,34.413441,303,148426
36081006300,12,24,4,1,4,56,33,0,92,14.470083,1.4757425,3.8263397,36.891193,15963.414,11.663418,604,1373453
36081006501,6,8,0,3,1,3,3,0,93.5,12.008159,0.26406126,3.7482693,43.650139,4465.1162,17.90468,837,1351880
36081006502,7,6,0,2,1,8,8,0,90.400002,13.467302,0.71925198,3.767729,42.563965,10440.678,14.318707,525,1348634
36081006900,10,4,0,4,2,7,6,0,88.400002,15.591533,0.96153846,3.7412193,49.337795,10296.296,17.213484,688,1361847
36081007100,8,20,2,0,4,30,17,2,91.199997,14.26133,1.5906681,3.7680142,34.600815,9026.666,10.353642,533,1365709
36081007300,7,6,1,1,3,37,7,0,89,12.700648,0.51374261,3.8440435,28.679699,23709.092,11.831104,1401,1378202
36081007500,7,5,0,3,6,2,6,0,89.199997,12.772383,0.501002,3.8347805,27.179487,7580,16.209263,285,1388540
36081007700,3,6,2,0,2,3,8,0,89.400002,16.5,4.0133779,3.8557045,27.375084,6959.1841,7.4306173,160,1386935
36081007900,3,3,0,2,1,4,4,0,89.699997,14.628313,1.2554928,3.822789,31.247314,5354.8389,13.089888,166,1390093
36081008100,3,5,0,2,0,1,0,0,88.599998,16.5,3.003003,3.81932,47.444889,25488.371,17.737789,8,1390722
36081008300,7,5,0,1,9,2,4,1,81.900002,15.704103,3.6221789,3.7863419,51.687744,5891.8916,18.128273,260,1376201
36081008500,6,8,0,0,7,1,13,0,92.199997,14.990706,5.8195926,4.0029974,27.143942,20838.096,8.5594988,623,1563563
36081008600,7,8,1,1,5,2,4,0,86.900002,16.778561,2.6375283,2.0794415,28.052248,4142.8569,23.476969,388,145026
36081008700,2,0,0,1,2,1,4,0,65.800003,12.638155,1.6912298,3.8279059,40.652866,10901.961,29.095354,1109,1373145
36081008800,4,3,1,2,0,2,2,0,75,13.85611,4.1528239,2.054086,28.114988,1034.8837,41.345604,8,133177
36081009100,0,2,0,2,0,2,1,0,71.699997,11.151953,0.36603221,3.8008845,43.233692,1324.3243,23.827826,29,1357695
36081009400,6,3,0,0,3,0,6,0,91.400002,16.088835,2.3752969,2.0697362,28.149158,2358.209,45.696537,57,146030
36081009500,2,0,0,0,0,4,2,0,86.099998,11.603686,1.754386,3.7835209,50.82106,1812.4999,13.667953,56,1344142
36081009600,14,8,1,0,3,2,6,0,89.5,13.09425,1.4836795,1.9326235,28.200348,1500,32.193455,330,140481
36081009700,8,6,0,2,1,2,4,0,87.800003,13.189547,1.1251758,3.8611317,38.309784,1794.8717,20.220221,62,1315385
36081009800,8,6,4,1,1,2,4,0,91.099998,16.338596,2.3382697,1.9181204,28.228838,3576.9231,43.152454,68,146142
36081010000,13,10,1,0,2,10,13,0,87.599998,13.495005,3.3907884,1.8152618,28.243286,1279.0697,34.90427,46,135712
36081010100,4,7,0,1,1,11,5,0,84,13.498359,2.0424837,3.8781404,32.279514,2462.6865,19.576719,26,1281959
36081010200,1,0,0,0,4,1,2,1,81.199997,14.669514,2.0618557,1.7693568,28.297117,1180.7229,45.284431,211,125887
36081010300,5,4,0,1,3,0,8,0,69.599998,13.006759,1.0755579,3.8649085,32.599209,2554.5454,19.327732,378,1260962
36081010400,9,4,0,0,3,5,5,0,86.099998,12.956347,1.4277556,1.7917595,28.268364,1916.6667,40.558376,33,138026
36081010500,4,2,0,0,1,0,0,0,80.400002,11.984786,0.22391402,3.8585293,29.999844,2552.6316,24.89772,86,1226085
36081010600,12,6,2,0,3,12,8,1,86.800003,14.644307,1.7841213,1.7917595,28.288845,3567.1641,36.243904,178,137354
36081010800,4,1,0,0,4,4,8,0,87.800003,12.618248,1.1277136,2.0171633,28.25297,2016.3934,41.961693,42,153268
36081011000,4,1,0,1,2,1,7,0,90.199997,12.501047,1.2180268,2.1297734,28.20517,2203.125,43.60656,197,155670
36081011100,3,3,0,2,0,3,4,0,89,13.696256,0.32626427,3.7975774,24.063189,4551.7241,27.705881,76,1188508
36081011200,3,1,0,0,2,5,7,0,90.199997,14.718938,1.283148,2.1501226,28.134371,21136.986,38.297874,922,157481
36081011300,11,16,0,2,4,7,12,1,89.099998,14.997044,0.60581583,3.798147,36.147964,6478.2612,14.819278,151,1242419
36081011400,1,0,0,1,0,0,3,0,90.099998,17.167,2.0060181,2.1972246,26.261177,8553.1914,24.307037,234,163837
36081011500,20,27,10,7,2,30,28,0,89.800003,15.798242,0.76834422,3.7473357,40.031067,15000.001,20.680084,480,1295560
36081011600,2,5,0,0,0,1,3,0,85,15.60008,0.90171326,2.1972246,26.174292,2648.1482,39.409283,65,163780
36081011700,12,15,0,1,5,9,7,0,90.5,13.741636,1.1617775,3.6811948,40.479729,5292.6826,16.080402,183,1293948
36081011800,2,3,0,1,1,0,2,0,85.699997,13.257179,3.4722222,2.1017323,25.824432,1645.1614,41.938046,23,161988
36081011900,6,4,1,1,0,2,2,0,91,14.710388,2.3054755,3.6316772,29.171694,9139.5342,23.663254,175,1256737
36081012000,10,8,1,0,1,3,7,0,83.199997,15.534343,1.9260401,2.0530906,26.956228,8000,26,319,151573
36081012100,2,5,0,2,5,7,10,0,89.400002,14.021857,2.4414063,3.6471925,27.327536,3886.7925,22.046652,103,1196188
36081012200,9,7,0,2,1,11,5,0,84.400002,14.820168,2.2683085,2.0794415,24.511787,4625,26.789669,1138,161122
36081012301,11,11,1,0,1,1,5,0,89,16.369036,4.5936396,3.6596186,28.116451,11986.842,27.26684,1648,1049657
36081012400,7,5,1,1,6,3,9,0,80.5,16.58629,1.700102,2.0794415,24.511141,5746.6665,29.725929,875,163050
36081012500,3,3,0,1,0,1,3,0,84.5,13.452328,1.9821606,3.6810532,43.154602,3467.7419,10.041152,41,1312921
36081012601,4,4,0,0,1,4,8,0,81.5,12.956589,2.0668274,2.1820118,24.50844,2000,44.988346,21,166790
36081012602,7,6,0,1,2,7,4,0,82,14.176569,0.77821012,2.1972246,24.509953,2175.4385,44.780876,90,170806
36081012800,2,0,0,1,1,2,2,0,71.599998,13.304073,0.97943193,2.1972246,24.524042,1725.8065,30.798122,228,178570
36081013000,3,1,0,0,4,3,1,0,63.5,15.088426,8.5679315,2.1045377,24.243477,1864.8649,39.096775,161,171566
36081013200,7,2,0,0,14,6,7,1,71.5,14.994391,4.8992923,2.0794415,23.883444,20513.514,32.92683,1439,169971
36081013400,4,6,2,2,3,14,8,0,67.599998,12.094862,0.59928086,2.0794415,23.62756,3602.7397,36.720963,301,178670
36081013500,0,1,0,1,0,2,2,0,84.300003,14,1.2618297,3.5445759,25.310476,692.30768,17.052023,2,1109103
